shelter_id,intake_date,temp,humidity,winddir,visibility
Atlanta,2019-07-08,27.2,74.4,240.4,15.5
Atlanta,2019-09-21,22.7,57.5,75.1,16.0
Atlanta,2019-02-22,12.6,95.3,145.2,5.8
Atlanta,2019-01-17,4.7,88.6,196.3,10.1
Atlanta,2021-10-21,18.5,80.8,204.0,15.7
Atlanta,2021-03-18,17.0,74.1,215.9,13.6
Atlanta,2021-05-27,24.3,64.4,259.8,16.0
Atlanta,2021-04-05,16.3,43.7,263.9,16.0
Atlanta,2021-12-10,10.6,95.5,88.2,3.8
Atlanta,2021-01-21,8.4,82.8,270.1,12.9
Atlanta,2021-04-08,19.9,66.0,213.6,16.0
Atlanta,2021-03-02,7.3,57.9,171.8,15.8
Atlanta,2021-04-26,17.8,59.0,138.6,16.0
Atlanta,2021-07-26,27.9,75.1,225.0,14.0
Atlanta,2021-03-21,12.5,52.1,65.3,16.0
Atlanta,2021-09-06,24.7,81.6,242.1,15.4
Atlanta,2021-08-19,26.0,81.2,237.8,15.6
Atlanta,2021-02-02,3.1,51.5,321.5,16.0
Atlanta,2021-01-25,12.5,87.1,90.8,12.2
Atlanta,2021-06-02,22.5,65.0,127.7,15.9
Atlanta,2021-08-15,25.5,77.1,107.0,15.4
Atlanta,2021-04-10,18.0,84.3,173.5,14.0
Atlanta,2021-02-02,3.1,51.5,321.5,16.0
Atlanta,2021-07-31,28.4,71.0,304.9,16.0
Atlanta,2021-12-06,14.1,89.6,196.1,11.8
Atlanta,2021-12-15,9.6,65.8,72.1,16.0
Atlanta,2021-08-29,27.2,73.9,106.8,15.6
Atlanta,2021-04-03,8.7,45.7,139.0,16.0
Atlanta,2021-06-14,26.8,72.2,192.3,16.0
Atlanta,2020-02-14,5.4,53.1,327.9,16.0
Atlanta,2020-01-28,7.2,67.0,299.2,14.7
Atlanta,2020-11-21,13.4,75.1,164.5,14.6
Atlanta,2020-10-06,18.6,73.0,77.1,15.6
Atlanta,2020-01-17,9.1,39.6,145.4,16.0
Atlanta,2019-06-08,21.4,92.0,107.3,11.9
Atlanta,2019-12-31,7.6,55.0,272.4,16.0
Atlanta,2019-11-09,6.2,63.3,100.6,16.0
Atlanta,2019-05-01,23.3,70.8,131.2,15.8
Atlanta,2019-02-05,16.6,82.9,228.1,14.4
Atlanta,2019-03-16,8.5,47.3,329.0,16.0
Atlanta,2020-07-22,27.1,73.0,153.4,15.6
Atlanta,2020-01-11,18.5,87.1,169.2,13.8
Atlanta,2020-05-29,23.7,78.6,157.0,15.6
Atlanta,2020-02-28,4.9,57.3,274.3,16.0
Atlanta,2020-06-25,23.6,82.1,240.9,14.2
Atlanta,2020-11-15,14.5,73.6,194.9,15.0
Atlanta,2019-12-29,19.1,89.5,155.4,11.2
Atlanta,2020-04-23,14.7,85.2,140.1,14.4
Atlanta,2020-03-07,7.0,49.7,252.0,16.0
Atlanta,2020-08-03,25.8,74.1,89.4,15.6
Atlanta,2019-12-31,7.6,55.0,272.4,16.0
Atlanta,2020-01-02,7.9,80.9,81.9,11.2
Atlanta,2020-10-15,20.5,78.7,163.7,13.8
Atlanta,2020-02-27,4.2,49.7,308.5,16.0
Atlanta,2020-11-10,20.2,91.3,80.5,11.1
Atlanta,2020-12-25,-1.8,45.6,279.6,16.0
Atlanta,2020-04-20,15.7,74.1,248.8,12.7
Atlanta,2020-08-03,25.8,74.1,89.4,15.6
Atlanta,2019-09-02,26.8,59.8,42.8,16.0
Atlanta,2019-02-11,7.4,95.5,106.1,4.3
Atlanta,2019-06-26,25.1,71.5,258.3,15.9
Atlanta,2019-02-03,13.1,71.4,50.1,15.2
Atlanta,2019-06-28,26.3,62.7,84.1,16.0
Atlanta,2019-04-25,19.2,73.4,214.8,15.9
Atlanta,2019-03-07,6.9,38.6,239.5,15.7
Atlanta,2019-10-15,18.8,81.1,58.8,13.8
Atlanta,2019-05-27,27.8,56.7,293.2,16.0
Atlanta,2019-06-28,26.3,62.7,84.1,16.0
Atlanta,2019-11-01,6.4,63.9,315.9,16.0
Atlanta,2019-01-12,5.0,60.0,89.0,14.3
Atlanta,2019-06-10,24.5,82.7,228.6,15.3
Atlanta,2019-03-21,11.0,52.9,248.5,15.1
Atlanta,2019-03-04,3.4,68.3,322.2,15.6
Atlanta,2019-08-29,24.8,53.4,214.6,16.0
Atlanta,2019-01-12,5.0,60.0,89.0,14.3
Atlanta,2019-01-30,-0.1,48.9,283.6,15.9
Atlanta,2019-10-04,28.4,53.0,263.5,16.0
Atlanta,2019-03-14,18.4,72.7,148.2,15.1
Atlanta,2019-11-20,10.7,59.2,291.5,16.0
Atlanta,2019-07-28,25.8,59.6,169.8,15.5
Atlanta,2019-12-08,10.9,58.3,97.0,16.0
Atlanta,2019-01-30,-0.1,48.9,283.6,15.9
Atlanta,2019-09-10,27.5,65.7,140.0,15.3
Rochester,2021-01-30,-9.1,77.46,287.8,13.7
Rochester,2021-05-03,11.5,84.35,87.1,15.9
Rochester,2021-07-28,20.0,70.71,59.6,15.9
Rochester,2021-11-26,1.4,81.78,289.0,12.5
Rochester,2021-10-03,17.7,89.9,181.6,12.4
Rochester,2021-11-06,3.9,67.96,204.0,16.0
Rochester,2021-02-13,-9.5,70.82,90.3,15.1
Rochester,2021-05-11,7.3,59.96,274.3,16.0
Rochester,2021-08-05,21.0,68.16,166.5,16.0
Rochester,2021-10-22,9.0,76.8,305.7,15.9
Rochester,2021-01-08,-4.0,85.72,171.1,15.8
Rochester,2021-04-18,9.2,67.36,270.2,15.8
Rochester,2021-07-19,23.0,76.22,277.9,14.0
Rochester,2021-10-29,9.2,82.16,100.6,14.3
Rochester,2021-01-13,0.9,75.95,215.7,14.7
Rochester,2021-01-21,-0.3,70.4,235.2,16.0
Rochester,2021-11-18,9.6,75.94,256.9,14.1
Rochester,2021-08-15,18.1,70.25,151.5,16.0
Rochester,2021-10-15,19.8,87.43,206.0,15.1
Oakland,2021-01-05,11.3,56.25,196.8,16.0
Oakland,2021-02-24,18.1,53.18,232.1,16.0
Oakland,2021-05-23,22.3,80.18,149.4,14.9
Oakland,2021-09-23,21.5,37.99,116.0,15.9
Oakland,2021-03-09,18.0,68.61,170.1,16.0
Oakland,2021-06-07,24.1,81.78,177.7,14.3
Oakland,2021-07-28,30.9,59.21,103.9,16.0
Oakland,2021-09-13,26.7,65.32,142.0,15.9
Oakland,2021-10-19,20.0,59.99,154.7,16.0
Oakland,2021-01-09,4.3,61.5,84.1,15.5
Oakland,2021-03-29,17.6,38.58,167.2,16.0
Oakland,2021-03-13,22.0,66.71,149.8,16.0
Oakland,2021-04-26,22.6,62.65,166.0,16.0
Oakland,2021-07-18,30.0,60.94,184.0,16.0
Oakland,2021-10-01,22.0,86.7,129.5,14.7
Oakland,2021-04-05,19.5,64.12,175.4,15.9
Oakland,2021-03-01,10.9,60.2,72.5,15.8
Oakland,2021-06-14,31.4,60.99,90.6,15.9
Oakland,2021-08-16,28.1,69.01,75.0,15.3
Oakland,2021-10-30,14.2,43.16,251.5,16.0
Fresno,2021-02-26,12.2,47.8,192.4,16.0
Fresno,2021-06-02,31.3,30.4,279.8,16.0
Fresno,2021-10-27,15.0,71.1,205.6,14.1
Fresno,2021-01-25,6.9,69.4,267.7,14.0
Fresno,2021-06-12,24.7,38.5,292.3,16.0
Fresno,2021-06-18,35.4,27.8,255.9,15.9
Fresno,2021-07-23,30.5,26.9,253.5,16.0
Fresno,2021-01-06,8.6,80.5,194.6,6.2
Fresno,2021-04-03,18.9,44.5,292.9,16.0
Fresno,2021-06-08,19.3,35.6,304.1,16.0
Fresno,2021-09-06,30.7,27.5,233.1,15.7
Fresno,2021-01-14,10.8,72.9,140.7,8.7
Fresno,2021-03-22,13.0,55.5,249.2,16.0
Fresno,2021-07-06,29.2,34.4,307.7,16.0
Fresno,2021-10-01,23.4,30.4,238.5,10.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Mcallen,2017-01-01,22.9,76.96,160.4,11.9
Tucson,2021-03-15,13.4,31.3,156.6,16.0
Tucson,2020-11-12,13.2,36.5,173.7,16.0
Tucson,2019-03-06,19.3,31.6,181.2,16.0
Tucson,2021-07-29,28.8,50.1,168.2,15.7
Tucson,2020-11-10,9.2,53.5,202.4,16.0
Tucson,2021-04-04,24.9,15.0,220.9,16.0
Tucson,2021-07-29,28.8,50.1,168.2,15.7
Tucson,2021-09-27,22.8,53.5,186.9,15.9
Tucson,2020-05-20,22.0,12.1,271.3,16.0
Tucson,2019-01-22,7.8,43.6,281.7,16.0
Tucson,2019-09-26,22.8,67.0,171.0,15.9
Tucson,2019-01-03,4.2,68.0,114.6,16.0
Tucson,2021-08-06,31.0,45.5,179.6,16.0
Tucson,2020-12-13,10.1,34.3,185.6,16.0
Tucson,2020-01-01,8.0,65.8,154.4,16.0
Tucson,2020-03-20,12.9,50.7,218.0,16.0
Tucson,2021-01-07,11.4,19.7,180.4,16.0
Tucson,2019-04-24,21.1,30.7,225.1,16.0
Tucson,2020-03-22,15.7,39.7,211.1,16.0
Tucson,2019-01-09,14.9,46.9,114.3,15.8
Tucson,2021-05-15,27.7,17.6,193.7,16.0
Tucson,2020-11-19,22.2,28.6,183.1,16.0
Tucson,2020-02-03,13.5,38.3,222.5,16.0
Tucson,2019-06-09,29.3,14.9,251.3,15.5
Tucson,2021-09-08,30.1,45.4,145.1,16.0
Tucson,2019-03-10,14.2,38.8,170.8,16.0
Tucson,2020-01-31,10.2,43.9,218.3,16.0
Tucson,2019-04-08,22.8,25.9,207.0,16.0
Tucson,2019-05-07,19.4,31.8,253.5,16.0
Tucson,2019-10-21,18.6,20.5,188.6,16.0
Tucson,2019-11-06,21.2,42.2,216.8,16.0
Tucson,2021-04-26,22.0,15.6,211.3,16.0
Tucson,2019-08-26,32.0,41.6,261.1,15.5
Tucson,2021-08-23,29.9,37.6,186.0,16.0
Tucson,2021-07-04,27.8,65.7,190.5,15.6
Tucson,2021-03-25,13.1,30.7,195.9,16.0
Tucson,2020-01-26,13.5,60.5,185.5,16.0
Tucson,2021-07-16,27.0,66.4,180.8,16.0
Tucson,2019-04-12,15.5,28.6,160.9,15.9
Tucson,2019-02-19,5.4,61.4,265.8,16.0
Tucson,2020-02-11,8.0,76.9,199.4,15.6
Tucson,2021-09-10,30.8,30.9,155.7,16.0
Tucson,2019-02-07,5.1,50.9,197.0,16.0
Tucson,2019-10-28,17.5,24.2,300.5,16.0
Tucson,2019-02-15,15.6,82.2,263.2,15.9
Tucson,2020-02-25,11.2,45.7,150.5,16.0
Tucson,2020-06-29,30.1,22.1,223.6,15.9
Tucson,2020-01-31,10.2,43.9,218.3,16.0
Tucson,2019-04-26,26.7,19.1,169.6,16.0
Tucson,2019-10-27,21.1,19.4,154.8,16.0
Tucson,2019-07-05,31.3,23.2,200.6,16.0
Tucson,2021-03-25,13.1,30.7,195.9,16.0
Tucson,2021-04-14,23.3,16.8,207.2,16.0
Tucson,2021-04-19,21.0,24.9,183.1,16.0
Tucson,2020-03-04,12.9,55.9,176.2,15.9
Tucson,2019-06-02,26.7,29.5,215.1,16.0
Tucson,2019-11-20,15.9,70.4,176.3,15.7
Tucson,2021-01-01,8.5,28.1,211.2,16.0
Tucson,2020-08-04,32.7,27.9,220.0,16.0
Tucson,2019-08-25,30.2,47.4,229.5,16.0
Tucson,2019-12-21,12.4,25.3,121.5,16.0
Tucson,2021-05-26,28.2,10.0,202.1,16.0
Tucson,2020-06-12,32.6,13.6,210.1,15.9
Tucson,2019-03-28,20.4,25.5,216.6,16.0
Tucson,2019-11-20,15.9,70.4,176.3,15.7
Tucson,2021-09-13,29.9,31.0,191.5,16.0
Tucson,2021-03-11,13.0,26.9,198.0,16.0
Tucson,2020-12-04,9.9,20.3,162.1,16.0
Tucson,2020-02-22,15.0,76.3,155.0,15.6
Tucson,2019-01-05,12.8,46.7,160.3,16.0
Tucson,2019-03-26,20.3,30.1,203.1,16.0
Tucson,2020-03-07,19.6,31.6,145.6,16.0
Tucson,2019-01-17,11.9,68.9,182.8,16.0
Tucson,2019-07-04,32.0,19.5,196.9,16.0
Tucson,2019-01-02,2.7,74.5,181.0,16.0
Tucson,2019-09-10,28.7,48.4,204.8,16.0
Tucson,2019-11-15,19.2,23.8,129.3,16.0
Tucson,2020-07-08,35.3,23.1,245.3,16.0
Tucson,2019-05-01,22.1,27.9,198.7,16.0
Tucson,2020-04-18,19.0,20.2,204.7,16.0
Tucson,2020-10-02,29.3,10.3,240.5,16.0
Tucson,2019-03-23,14.8,38.8,187.5,16.0
Tucson,2021-08-07,30.7,47.6,223.5,16.0
Tucson,2020-02-13,10.1,53.9,149.6,16.0
Tucson,2020-03-05,17.3,35.7,130.2,16.0
Tucson,2020-10-25,23.2,26.5,194.3,15.8
Tucson,2019-07-17,31.9,35.4,225.8,16.0
Tucson,2021-08-02,30.8,48.8,171.3,16.0
Tucson,2020-06-24,32.5,14.7,220.3,16.0
Tucson,2019-05-16,25.2,22.5,203.3,16.0
Tucson,2019-02-25,10.2,56.5,230.4,16.0
Tucson,2020-12-29,9.9,56.6,231.6,16.0
Tucson,2020-05-11,27.6,21.8,187.7,15.8
Tucson,2019-02-01,14.7,47.9,180.9,16.0
Tucson,2020-01-08,13.2,25.2,176.1,15.9
Tucson,2021-06-09,29.4,8.8,199.3,16.0
Tucson,2019-10-15,23.1,36.8,211.1,16.0
Tucson,2020-07-09,34.5,25.3,221.5,16.0
Tucson,2019-05-18,20.1,22.8,259.2,15.6
Tucson,2019-05-14,24.9,35.6,202.5,15.8
Tucson,2020-09-10,23.7,17.5,210.9,16.0
Tucson,2020-04-24,25.3,20.0,241.5,15.8
Tucson,2021-04-01,24.9,10.5,107.0,16.0
Tucson,2020-02-02,15.7,24.9,156.4,16.0
Tucson,2021-05-08,25.4,12.4,210.2,16.0
Tucson,2021-07-18,27.5,63.8,200.4,15.6
Tucson,2019-01-18,12.5,66.6,230.0,16.0
Tucson,2019-01-27,11.8,31.2,182.5,16.0
Tucson,2019-05-05,24.7,15.8,184.6,16.0
Tucson,2020-01-14,12.8,34.4,156.3,16.0
Tucson,2020-03-23,17.8,35.6,205.5,16.0
Tucson,2019-11-26,11.0,39.7,263.1,16.0
Tucson,2019-01-18,12.5,66.6,230.0,16.0
Tucson,2019-03-27,20.5,29.4,189.5,16.0
Tucson,2019-12-13,12.6,54.3,164.3,15.8
Tucson,2021-05-03,22.9,17.8,220.9,16.0
Tucson,2020-01-23,10.6,71.4,183.2,16.0
Tucson,2019-12-07,15.2,62.1,181.3,15.8
Tucson,2019-04-16,18.4,38.7,177.7,15.9
Tucson,2019-01-11,9.9,76.3,205.6,16.0
Tucson,2021-03-13,7.4,66.9,221.7,15.4
Tucson,2019-04-23,19.6,30.2,189.9,15.9
Tucson,2019-10-15,23.1,36.8,211.1,16.0
Tucson,2021-03-10,13.3,28.4,193.2,16.0
Tucson,2021-01-05,11.8,28.4,187.6,16.0
Tucson,2019-11-16,20.3,24.6,201.3,16.0
Tucson,2019-08-29,29.4,51.3,210.7,16.0
Tucson,2019-01-29,14.0,35.7,195.0,16.0
Tucson,2021-06-14,35.1,7.4,245.7,16.0
Tucson,2021-07-04,27.8,65.7,190.5,15.6
Tucson,2021-04-27,15.6,41.1,249.6,16.0
Tucson,2021-08-25,31.6,37.0,164.2,16.0
Tucson,2019-01-06,9.3,89.1,177.6,13.8
Tucson,2019-01-11,9.9,76.3,205.6,16.0
Tucson,2019-01-23,6.7,45.4,217.5,16.0
Tucson,2019-01-26,8.9,40.1,208.0,16.0
Tucson,2019-02-05,13.1,59.3,171.8,16.0
Tucson,2019-02-10,10.3,42.2,200.5,16.0
Tucson,2021-10-27,15.1,29.5,213.6,16.0
Tucson,2019-02-20,5.1,46.6,150.2,16.0
Tucson,2019-11-15,19.2,23.8,129.3,16.0
Tucson,2019-10-25,19.0,14.3,101.0,16.0
Tucson,2021-07-17,29.1,54.4,180.4,16.0
Tucson,2021-06-10,29.3,10.4,233.6,16.0
Tucson,2019-03-27,20.5,29.4,189.5,16.0
Tucson,2019-03-31,17.3,22.1,226.6,16.0
Tucson,2019-04-08,22.8,25.9,207.0,16.0
Tucson,2019-04-13,15.3,40.7,233.6,16.0
Tucson,2019-04-22,20.8,25.7,201.2,16.0
Tucson,2019-04-28,25.5,16.7,201.4,16.0
Tucson,2020-12-26,12.1,34.4,152.2,16.0
Tucson,2020-05-02,28.3,18.8,201.0,16.0
Tucson,2019-06-10,31.8,21.9,105.3,16.0
Tucson,2019-07-05,31.3,23.2,200.6,16.0
Tucson,2019-05-24,21.1,21.0,214.3,15.9
Tucson,2019-05-31,26.5,16.3,167.6,16.0
Tucson,2019-06-06,28.8,22.5,241.1,16.0
Tucson,2021-09-18,27.4,52.6,211.5,15.2
Tucson,2019-06-22,28.8,16.9,211.1,16.0
Tucson,2019-06-27,31.8,17.8,204.8,16.0
Tucson,2019-07-03,32.0,22.9,220.4,16.0
Tucson,2019-07-07,30.9,28.9,193.1,16.0
Tucson,2019-09-04,31.9,36.5,151.5,16.0
Tucson,2019-07-20,32.8,26.3,258.8,16.0
Tucson,2021-01-21,13.7,70.6,150.7,15.9
Tucson,2019-07-26,32.9,39.3,213.0,16.0
Tucson,2019-08-07,30.9,47.2,234.1,16.0
Tucson,2019-08-12,30.9,42.7,188.8,16.0
Tucson,2019-11-19,17.9,51.9,107.4,15.7
Tucson,2021-09-22,28.4,27.1,132.7,15.9
Tucson,2019-08-31,31.6,41.4,208.1,15.5
Tucson,2021-01-02,8.3,30.6,165.6,16.0
Tucson,2021-04-09,23.4,16.0,240.8,16.0
Tucson,2019-09-20,27.2,31.1,180.3,16.0
Tucson,2020-02-28,17.1,21.4,128.1,15.8
Tucson,2019-12-03,12.9,60.9,193.3,16.0
Tucson,2019-12-11,12.2,60.1,157.5,15.9
Tucson,2019-10-06,24.4,36.7,196.3,16.0
Tucson,2019-10-09,24.3,28.4,167.0,16.0
Tucson,2019-10-23,20.7,20.7,184.8,16.0
Tucson,2019-10-31,14.7,11.4,93.0,16.0
Tucson,2019-11-04,19.8,28.1,187.4,16.0
Tucson,2019-11-29,10.3,74.0,180.3,14.3
Tucson,2019-11-18,19.1,23.9,199.7,15.9
Tucson,2019-11-25,14.0,58.8,188.6,16.0
Tucson,2019-11-29,10.3,74.0,180.3,14.3
Tucson,2019-12-02,12.6,59.2,193.7,16.0
Tucson,2019-12-06,14.2,62.5,163.1,16.0
Tucson,2019-12-08,15.3,70.4,130.8,15.9
Tucson,2019-12-15,12.7,53.8,247.3,16.0
Tucson,2019-12-16,7.5,54.2,208.8,16.0
Tucson,2020-12-20,10.1,32.6,117.9,16.0
Tucson,2020-03-02,13.3,43.9,197.4,16.0
Tucson,2021-10-25,22.9,36.5,183.9,16.0
Tucson,2020-01-04,9.6,51.6,150.0,16.0
Tucson,2020-01-09,10.4,39.4,197.5,16.0
Tucson,2020-01-12,8.7,42.9,142.2,16.0
Tucson,2020-01-15,13.7,34.6,155.8,16.0
Tucson,2021-03-09,19.2,20.3,173.9,16.0
Tucson,2020-01-31,10.2,43.9,218.3,16.0
Tucson,2020-02-02,15.7,24.9,156.4,16.0
Tucson,2020-01-31,10.2,43.9,218.3,16.0
Tucson,2020-02-15,11.9,46.2,178.4,16.0
Tucson,2020-02-21,17.2,39.4,105.7,16.0
Tucson,2020-02-20,16.4,41.2,160.2,15.4
Tucson,2020-05-08,28.7,15.9,182.2,16.0
Tucson,2020-03-03,11.9,59.7,226.9,16.0
Tucson,2020-03-06,20.9,22.9,112.3,16.0
Tucson,2020-03-06,20.9,22.9,112.3,16.0
Tucson,2020-03-11,18.7,70.6,170.0,16.0
Tucson,2020-03-18,12.0,61.8,160.5,15.3
Tucson,2020-03-27,10.9,38.8,300.5,15.8
Tucson,2020-06-24,32.5,14.7,220.3,16.0
Tucson,2021-03-05,16.7,28.4,109.0,15.9
Tucson,2020-05-03,27.2,18.4,204.6,16.0
Tucson,2021-10-06,24.0,47.3,200.2,16.0
Tucson,2020-05-26,27.8,11.0,210.8,16.0
Tucson,2020-06-20,30.2,9.8,235.8,16.0
Tucson,2020-06-29,30.1,22.1,223.6,15.9
Tucson,2020-11-27,9.8,30.8,210.9,16.0
Tucson,2020-07-12,34.5,28.2,192.4,15.9
Tucson,2020-07-18,33.0,27.2,249.0,16.0
Tucson,2020-08-01,34.5,28.3,233.2,16.0
Tucson,2021-03-30,21.6,11.2,215.4,16.0
Tucson,2020-12-03,10.7,21.7,85.8,16.0
Tucson,2020-08-30,26.4,63.2,197.6,16.0
Tucson,2020-09-14,29.8,25.7,103.6,16.0
Tucson,2020-09-26,29.3,21.1,214.0,16.0
Tucson,2020-10-11,24.5,21.0,206.0,16.0
Tucson,2020-10-23,24.4,28.8,178.7,16.0
Tucson,2021-01-23,13.0,55.1,203.8,16.0
Tucson,2021-02-14,11.9,35.3,271.3,16.0
Tucson,2020-11-12,13.2,36.5,173.7,16.0
Tucson,2020-12-07,15.9,15.1,114.9,16.0
Tucson,2020-11-24,15.8,26.7,261.5,15.9
Tucson,2020-11-29,12.8,27.2,180.3,16.0
Tucson,2020-12-03,10.7,21.7,85.8,16.0
Tucson,2020-12-14,10.9,26.2,197.7,16.0
Tucson,2021-07-15,28.2,60.6,212.9,16.0
Tucson,2020-12-31,7.9,29.4,153.7,16.0
Tucson,2021-01-08,12.7,17.7,198.9,16.0
Tucson,2021-01-16,14.2,15.7,198.3,16.0
Tucson,2021-01-20,16.0,41.1,127.7,16.0
Tucson,2021-06-10,29.3,10.4,233.6,16.0
Tucson,2021-02-13,13.3,45.2,173.4,16.0
Tucson,2021-02-20,16.4,16.2,224.5,16.0
Tucson,2021-03-05,16.7,28.4,109.0,15.9
Tucson,2021-03-08,21.2,15.2,168.5,16.0
Tucson,2021-03-23,12.8,30.5,214.8,16.0
Tucson,2021-03-28,18.8,22.1,106.8,16.0
Tucson,2021-04-11,23.8,12.8,183.0,16.0
Tucson,2021-04-22,21.2,13.6,227.2,16.0
Tucson,2021-04-29,19.9,32.4,108.1,15.7
Tucson,2021-05-10,25.7,13.0,181.2,16.0
Tucson,2021-05-15,27.7,17.6,193.7,16.0
Tucson,2021-05-20,28.4,14.9,200.3,16.0
Tucson,2021-07-04,27.8,65.7,190.5,15.6
Tucson,2021-10-14,15.6,26.8,201.9,16.0
Tucson,2021-06-21,33.9,24.5,246.3,15.9
Tucson,2021-06-19,36.2,15.3,207.5,16.0
Tucson,2021-07-05,30.4,51.7,176.5,16.0
Tucson,2021-08-02,30.8,48.8,171.3,16.0
Tucson,2021-07-12,31.7,43.4,249.8,15.5
Tucson,2021-07-28,29.0,50.8,165.0,16.0
Tucson,2021-08-01,30.3,52.9,219.3,16.0
Tucson,2021-08-12,26.9,67.3,203.6,15.5
Tucson,2021-08-24,30.4,39.5,193.9,16.0
Tucson,2021-08-29,30.9,38.8,137.0,16.0
Tucson,2021-09-02,27.8,57.5,198.9,16.0
Tucson,2021-09-18,27.4,52.6,211.5,15.2
Tucson,2021-08-14,24.1,79.6,150.6,14.0
Tucson,2021-10-06,24.0,47.3,200.2,16.0
Tucson,2021-10-13,13.8,27.8,190.5,16.0
Tucson,2021-10-19,20.0,54.3,251.1,15.9
Tucson,2021-10-28,18.1,25.4,160.8,15.6
Madera,2020-02-05,6.1,58.9,87.1,15.7
Madera,2020-01-08,6.8,90.9,150.9,5.9
Madera,2020-01-22,12.5,83.8,183.8,11.6
Madera,2020-02-24,10.4,76.1,208.7,12.9
Madera,2020-04-28,22.6,59.4,237.7,16.0
Madera,2020-12-03,10.4,47.2,167.1,14.4
Madera,2020-06-05,22.7,48.6,288.5,16.0
Madera,2020-07-29,27.9,43.9,299.4,16.0
Madera,2020-09-28,24.4,53.6,153.4,15.1
Madera,2021-03-15,7.2,81.0,224.6,14.5
Madera,2021-04-08,15.0,52.4,303.5,16.0
Madera,2021-05-28,22.6,50.7,304.4,16.0
Madera,2021-07-13,27.8,44.8,292.0,15.9
Madera,2021-08-31,27.8,32.5,287.8,15.0
Madera,2021-10-09,14.3,62.4,297.8,16.0
Madera,2021-04-19,20.1,41.3,225.0,16.0
Madera,2021-01-19,13.9,37.3,254.2,14.8
Madera,2021-02-13,11.4,76.5,271.3,15.6
Las Vegas,2019-01-02,2.8,26.3,148.3,15.9
Las Vegas,2019-01-03,3.6,35.2,207.2,16.0
Las Vegas,2019-01-05,5.2,49.2,159.3,15.5
Las Vegas,2019-01-06,7.9,81.5,122.0,13.8
Las Vegas,2019-01-08,10.1,65.9,191.5,16.0
Las Vegas,2019-01-09,10.3,60.9,201.7,16.0
Las Vegas,2019-01-10,10.2,59.6,235.5,16.0
Las Vegas,2019-01-12,9.8,41.7,248.6,16.0
Las Vegas,2019-01-14,8.8,55.4,191.8,14.9
Las Vegas,2019-01-16,11.1,79.1,124.8,15.9
Las Vegas,2019-01-18,11.8,58.7,172.6,16.0
Las Vegas,2019-01-20,9.8,61.5,171.7,16.0
Las Vegas,2019-01-21,10.9,41.4,292.3,16.0
Las Vegas,2019-01-23,6.8,34.2,149.8,16.0
Las Vegas,2019-01-25,10.8,35.9,192.8,16.0
Las Vegas,2019-01-27,11.8,40.0,242.3,16.0
